date,on_stream_hours,choke_size_percentage,bottomhole_pressure_psi,bottomhole_temperature_f,wellhead_pressure_psi,wellhead_temperature_f,oil_volume_bbl,gas_volume_mscf,water_volume_bbl,water_cut_percentage,gor_mscf_bbl
2025-09-18,24.0,87.16,1659.3,179.6,703.0,121.4,1931.09,2468.5,6153.76,76.11,1.2783
2025-09-19,24.0,88.73,1650.0,179.6,669.8,122.5,2111.2,3093.8,6747.4,76.17,1.4654
2025-09-20,24.0,87.93,1639.6,180.6,688.0,120.8,2002.48,2518.3,6418.57,76.22,1.2576
2025-09-21,24.0,89.9,1649.8,179.1,656.4,122.8,2052.54,2820.43,6598.12,76.27,1.3741
2025-09-22,24.0,90.2,1656.6,179.9,664.5,122.3,2003.1,2636.58,6457.84,76.33,1.3162
2025-09-23,24.0,93.31,1579.3,180.2,583.2,124.9,2097.49,2871.22,6781.66,76.38,1.3689
2025-09-24,24.0,92.28,1592.5,179.1,614.5,123.4,2073.68,2642.47,6723.94,76.43,1.2743
2025-09-25,24.0,94.88,1589.6,180.1,574.3,126.5,2211.81,3150.88,7192.4,76.48,1.4246
2025-09-26,24.0,95.18,1581.8,180.5,587.5,125.7,2157.2,2802.7,7034.87,76.53,1.2992
2025-09-27,24.0,94.2,1621.0,179.3,611.7,124.2,2139.41,3081.73,6996.74,76.58,1.4405
2025-09-28,24.0,93.48,1600.7,180.8,598.5,126.3,2120.76,2756.08,6955.43,76.63,1.2996
2025-09-29,24.0,93.0,1621.2,179.5,636.6,126.0,2112.18,3014.99,6946.89,76.68,1.4274
2025-09-30,24.0,93.63,1563.5,180.3,584.7,127.2,2040.19,2671.03,6729.05,76.73,1.3092
2025-10-01,24.0,94.42,1599.3,180.0,576.5,124.6,2201.12,2907.73,7280.25,76.78,1.321
2025-10-02,24.0,93.56,1582.3,180.0,587.6,124.8,2056.71,2805.87,6821.69,76.83,1.3643
2025-10-03,24.0,93.52,1581.4,179.4,585.0,125.8,2089.37,2729.94,6949.38,76.88,1.3066
2025-10-04,24.0,96.73,1562.0,180.6,558.5,127.0,2227.32,2909.25,7428.84,76.93,1.3062
2025-10-05,24.0,99.32,1522.7,180.2,502.1,130.4,2303.04,3022.05,7702.72,76.98,1.3122
2025-10-06,24.0,99.98,1544.5,180.8,509.7,130.7,2266.0,3148.44,7599.8,77.03,1.3894
2025-10-07,24.0,100.0,1539.6,179.4,516.4,130.7,2206.24,3018.14,7419.76,77.08,1.368
2025-10-08,24.0,100.0,1539.8,179.9,514.7,132.2,2232.65,3062.35,7529.23,77.13,1.3716
2025-10-09,24.0,100.0,1548.2,180.1,515.9,131.0,2232.61,3003.08,7549.72,77.18,1.3451
2025-10-10,24.0,98.47,1568.9,180.0,540.3,129.2,2198.16,3084.0,7453.49,77.23,1.403
2025-10-11,24.0,98.08,1542.9,180.3,530.4,128.4,2125.33,3059.6,7226.17,77.27,1.4396
2025-10-12,24.0,95.58,1574.6,179.9,555.3,126.7,2175.16,3054.64,7415.62,77.32,1.4043
2025-10-13,24.0,96.18,1566.1,181.1,558.0,125.7,2138.99,2890.81,7312.03,77.37,1.3515
2025-10-14,24.0,97.15,1558.7,180.0,553.9,125.4,2121.94,2722.37,7273.28,77.41,1.283
2025-10-15,24.0,96.42,1563.8,178.6,557.2,128.2,2113.99,2602.07,7265.47,77.46,1.2309
2025-10-16,24.0,98.78,1562.0,180.0,537.2,131.0,2197.62,2992.47,7573.11,77.51,1.3617
2025-10-17,24.0,96.94,1545.0,180.6,540.6,127.4,2083.25,2564.97,7198.12,77.55,1.2312
2025-10-18,24.0,94.75,1545.6,179.5,579.3,128.7,2129.97,2883.73,7379.1,77.6,1.3539
2025-10-19,24.0,95.08,1554.4,179.5,543.5,126.3,2108.79,3084.43,7325.08,77.65,1.4627
2025-10-20,24.0,96.65,1562.8,179.6,557.2,124.7,2198.69,2830.24,7657.5,77.69,1.2872
2025-10-21,24.0,99.18,1530.6,179.5,532.1,130.8,2189.26,2803.9,7644.7,77.74,1.2808
2025-10-22,24.0,98.49,1527.8,179.8,539.6,128.2,2121.86,2997.46,7428.76,77.78,1.4127
2025-10-23,24.0,100.0,1505.7,180.5,499.6,131.5,2147.66,2531.12,7538.73,77.83,1.1785
2025-10-24,24.0,99.94,1524.7,180.8,495.6,128.0,2180.19,3042.37,7672.83,77.87,1.3955
2025-10-25,24.0,99.68,1532.2,178.8,527.6,130.4,2177.44,3199.09,7683.02,77.92,1.4692
2025-10-26,24.0,100.0,1523.7,179.8,507.4,128.8,2170.21,2842.19,7677.3,77.96,1.3096
2025-10-27,24.0,100.0,1514.3,180.2,503.2,130.3,2199.01,2855.71,7799.22,78.01,1.2986
2025-10-28,24.0,97.64,1538.3,180.1,528.1,129.5,2114.42,2978.2,7518.45,78.05,1.4085
2025-10-29,24.0,99.85,1519.6,180.9,495.5,130.7,2197.7,2834.03,7834.58,78.09,1.2895
2025-10-30,24.0,100.0,1518.2,179.0,511.7,130.1,2165.31,3086.49,7738.79,78.14,1.4254
2025-10-31,24.0,99.06,1504.2,178.7,517.5,127.3,2193.22,2843.23,7858.43,78.18,1.2964
2025-11-01,24.0,99.66,1519.2,181.0,511.9,130.9,2163.57,3225.75,7771.83,78.22,1.4909
2025-11-02,24.0,100.0,1506.0,180.4,494.3,131.5,2237.3,3168.75,8056.91,78.27,1.4163
2025-11-03,24.0,100.0,1527.3,179.7,498.4,128.4,2209.59,3030.88,7977.11,78.31,1.3717
2025-11-04,24.0,99.17,1519.3,180.1,500.5,128.1,2169.76,3226.38,7852.93,78.35,1.487
2025-11-05,24.0,98.17,1537.0,180.1,525.5,130.3,2128.83,3063.08,7724.04,78.39,1.4389
2025-11-06,24.0,98.13,1519.3,179.7,515.3,128.4,2070.28,2888.09,7530.25,78.44,1.395
2025-11-07,24.0,99.89,1504.9,180.1,485.7,128.6,2233.14,2776.34,8142.74,78.48,1.2432
2025-11-08,24.0,100.0,1529.4,180.2,516.3,130.4,2142.82,2830.39,7832.7,78.52,1.3209
2025-11-09,24.0,99.44,1517.1,181.0,498.1,128.7,2162.53,3123.41,7924.17,78.56,1.4443
2025-11-10,24.0,100.0,1494.5,180.5,508.0,130.2,2183.86,2801.22,8021.95,78.6,1.2827
2025-11-11,24.0,95.73,1551.9,180.9,565.4,126.4,2066.99,2717.31,7611.17,78.64,1.3146
2025-11-12,24.0,97.45,1515.7,179.3,534.0,127.7,2167.46,2817.78,8000.55,78.68,1.3
2025-11-13,24.0,94.84,1547.1,179.8,585.6,128.1,2001.95,2792.55,7407.55,78.72,1.3949
2025-11-14,24.0,94.3,1574.7,180.1,571.9,122.3,2109.45,3018.23,7824.13,78.76,1.4308
2025-11-15,24.0,92.62,1538.2,179.0,597.2,125.7,2027.69,2908.04,7538.97,78.8,1.4342
2025-11-16,24.0,90.68,1571.6,180.6,618.6,124.9,1947.63,2545.65,7258.67,78.84,1.3071
2025-11-17,24.0,92.42,1565.5,180.3,626.7,123.8,1983.89,2762.29,7411.47,78.88,1.3924
2025-11-18,24.0,91.72,1575.6,179.8,608.4,125.6,1888.88,2462.18,7073.32,78.92,1.3035
2025-11-19,24.0,92.24,1540.4,179.9,587.8,123.1,1952.46,2642.77,7328.73,78.96,1.3536
2025-11-20,24.0,92.16,1535.6,180.6,596.3,123.5,1969.02,2764.46,7408.37,79.0,1.404
2025-11-21,24.0,92.88,1568.4,179.6,595.2,123.9,2003.9,2881.73,7557.34,79.04,1.4381
2025-11-22,24.0,93.0,1539.4,180.6,577.4,126.5,2048.09,2500.67,7742.11,79.08,1.221
2025-11-23,24.0,91.07,1553.2,179.9,600.5,121.1,2034.54,2794.66,7708.83,79.12,1.3736
2025-11-24,24.0,92.57,1575.0,180.4,617.7,127.3,1996.14,2916.52,7580.94,79.16,1.4611
2025-11-25,24.0,91.82,1557.8,180.0,592.6,123.8,1975.96,2731.45,7521.7,79.2,1.3823
2025-11-26,24.0,89.49,1575.7,181.1,637.9,123.6,1897.49,2600.66,7239.67,79.23,1.3706
2025-11-27,24.0,88.85,1576.1,179.6,653.1,123.0,1835.78,2435.1,7020.33,79.27,1.3265
2025-11-28,24.0,91.1,1541.5,179.7,616.4,124.0,1924.02,2813.57,7374.64,79.31,1.4623
2025-11-29,24.0,92.37,1558.9,179.2,592.9,123.8,1965.2,2615.8,7549.69,79.35,1.3311
2025-11-30,24.0,91.85,1558.2,179.5,602.0,126.2,1998.84,2717.62,7696.38,79.38,1.3596
2025-12-01,24.0,91.33,1557.8,180.4,605.3,123.2,1968.08,2626.08,7595.12,79.42,1.3343
2025-12-02,24.0,90.84,1556.5,180.8,598.5,122.5,1944.58,2671.81,7521.35,79.46,1.374
2025-12-03,24.0,93.96,1528.0,180.4,576.2,127.1,1977.53,2900.34,7666.0,79.49,1.4666
2025-12-04,24.0,94.53,1540.6,180.0,570.1,126.4,1931.59,2522.56,7504.71,79.53,1.306
2025-12-05,24.0,95.18,1518.7,179.6,569.5,128.7,1945.66,2680.22,7576.24,79.57,1.3775
2025-12-06,24.0,96.72,1506.6,180.4,526.9,127.6,1986.28,2776.18,7751.61,79.6,1.3977
2025-12-07,24.0,97.08,1511.7,179.5,544.2,127.0,2048.6,2693.39,8012.53,79.64,1.3147
2025-12-08,24.0,96.69,1509.1,179.3,547.9,128.1,2091.55,2858.31,8198.53,79.67,1.3666
2025-12-09,24.0,96.4,1532.1,179.8,547.9,126.8,2082.41,3114.07,8180.63,79.71,1.4954
2025-12-10,24.0,96.29,1480.9,179.0,508.6,126.5,2071.35,2592.52,8155.01,79.74,1.2516
2025-12-11,24.0,96.24,1511.4,179.3,536.6,128.6,2015.17,2703.51,7951.12,79.78,1.3416
2025-12-12,24.0,97.33,1486.7,180.9,539.9,130.9,2104.71,2925.07,8322.46,79.82,1.3898
2025-12-13,24.0,97.4,1481.6,179.2,522.5,127.8,2019.27,2720.33,8001.87,79.85,1.3472
2025-12-14,24.0,98.5,1479.2,179.4,514.7,127.5,2114.66,3323.08,8397.93,79.88,1.5714
2025-12-15,24.0,98.38,1486.9,180.0,510.8,128.6,2005.41,2828.07,7981.17,79.92,1.4102
2025-12-16,24.0,60.0,1793.7,180.1,1074.0,102.8,1234.63,1575.28,4924.1,79.95,1.2759
2025-12-17,24.0,57.0,1792.5,179.9,1092.7,100.3,1240.0,1474.3,4956.06,79.99,1.189
2025-12-18,24.0,55.68,1816.9,179.0,1150.4,100.8,1166.75,1595.12,4673.17,80.02,1.3671
2025-12-19,24.0,58.1,1808.9,180.4,1119.0,101.7,1204.9,1559.27,4836.18,80.05,1.2941
2025-12-20,4.0,61.06,1766.9,179.8,1038.1,65.5,218.52,313.74,878.93,80.09,1.4357
2025-12-21,24.0,60.74,1765.0,180.6,1048.5,101.8,1306.03,1737.23,5264.13,80.12,1.3302
2025-12-22,24.0,60.84,1746.2,179.7,1034.7,100.5,1265.01,1659.6,5109.43,80.15,1.3119
2025-12-23,24.0,61.44,1764.4,180.5,1045.8,104.7,1294.81,1695.26,5240.67,80.19,1.3093
2025-12-24,24.0,61.67,1754.4,180.6,1027.7,100.2,1294.79,1833.72,5251.45,80.22,1.4162
2025-12-25,24.0,59.16,1776.1,179.8,1085.0,99.5,1167.63,1606.42,4745.51,80.25,1.3758
2025-12-26,24.0,59.8,1780.7,180.4,1071.5,101.1,1215.17,1781.12,4948.86,80.29,1.4657
2025-12-27,24.0,56.67,1799.9,179.3,1094.5,100.5,1206.0,1605.48,4921.57,80.32,1.3312
2025-12-28,24.0,55.57,1799.3,180.1,1137.2,98.1,1140.46,1601.02,4663.59,80.35,1.4038
2025-12-29,24.0,56.32,1778.1,180.6,1120.4,98.9,1187.14,1670.16,4864.29,80.38,1.4069
2025-12-30,24.0,57.22,1806.3,180.3,1105.7,99.5,1198.77,1666.92,4921.9,80.41,1.3905
2025-12-31,12.0,56.01,1821.9,181.2,1145.7,79.9,597.32,782.21,2457.4,80.45,1.3095
